gw,managerid,gw_ftsy_rank,chip,grosspoints,netpoints,event_transfers,event_transfers_cost,points_on_bench,cumul_gross_score,cumul_net_score,squadvalue,bank,value,playerid,playername,playertype,team,short_team,global_own,player_event_points,bonus,minutes,positionid,orig_positionid,final_positionid,autosub,is_captain,capchk,is_vice_captain,multiplier,orig_multiplier,final_multiplier
1,5798417,25,na,66,66,0,0,9,66,66,100,0,100,541,Reinildo,DEF,Sunderland,SUN,3,6,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,470,Dubravka,GKP,Burnley,BUR,25.7,2,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,476,Burn,DEF,Newcastle,NEW,3.6,9,1,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,260,Guehi,DEF,Crystal Palace,CRY,32.6,6,0,90,3,14,3,IN,FALSE,0,FALSE,1,0,1
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,610,W-Bissaka,DEF,West Ham,WHU,4.3,1,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,449,Fernandes,MID,Man Utd,MUN,48,2,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,235,Palmer,MID,Chelsea,CHE,12.6,3,0,90,6,6,6,UNCH,FALSE,0,TRUE,1,1,1
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,16,Saka,MID,Arsenal,ARS,11.6,3,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,167,Baleba,MID,Brighton,BHA,1.5,3,0,68,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,661,Ekitike,FWD,Liverpool,LIV,15.7,11,2,71,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,249,J.Pedro,FWD,Chelsea,CHE,34.8,2,0,72,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,430,Haaland,FWD,Man City,MCI,62.5,13,3,72,11,11,11,UNCH,TRUE,1,FALSE,2,2,2
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,254,Benitez,GKP,Crystal Palace,CRY,0.3,0,0,0,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,276,Devenny,MID,Crystal Palace,CRY,1.1,1,0,6,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,43,Alex Moreno,DEF,Aston Villa,AVL,1.5,0,0,0,14,3,14,OUT,FALSE,0,FALSE,0,1,0
1,7665620,19,na,68,68,0,0,10,68,68,100,0,100,477,Livramento,DEF,Newcastle,NEW,1.8,9,3,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,287,Pickford,GKP,Everton,EVE,13,2,0,90,1,1,1,UNCH,FALSE,0,TRUE,1,1,1
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,256,Munoz,DEF,Crystal Palace,CRY,9.2,5,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,151,Van Hecke,DEF,Brighton,BHA,10.7,2,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,5,Gabriel,DEF,Arsenal,ARS,45.4,6,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,16,Saka,MID,Arsenal,ARS,11.6,3,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,516,H-Odoi,MID,Nott'm Forest,NFO,0.6,2,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,47,Rogers,MID,Aston Villa,AVL,20.2,3,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,235,Palmer,MID,Chelsea,CHE,12.6,3,0,90,8,8,8,UNCH,TRUE,1,FALSE,2,2,2
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,267,Sarr,MID,Crystal Palace,CRY,5.6,3,0,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,624,Bowen,FWD,West Ham,WHU,17.5,2,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,430,Haaland,FWD,Man City,MCI,62.5,13,3,72,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,530,Nna Noukeu,GKP,Sunderland,SUN,0.1,0,0,0,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,196,Sambo,DEF,Burnley,BUR,0,0,0,0,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,348,Rodon,DEF,Leeds,LEE,3,7,1,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
1,3023815,48,na,47,47,0,0,7,47,47,100,0,100,563,Luis Hemir,FWD,Sunderland,SUN,0.1,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,101,Kelleher,GKP,Brentford,BRE,12,1,0,90,1,1,1,UNCH,FALSE,0,TRUE,1,1,1
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,370,Frimpong,DEF,Liverpool,LIV,4.9,1,0,59,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,38,Konsa,DEF,Aston Villa,AVL,7,3,0,65,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,575,Van de Ven,DEF,Spurs,TOT,17.6,6,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,158,Georginio,MID,Brighton,BHA,0.3,6,0,68,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,381,Salah,MID,Liverpool,LIV,15.2,8,1,90,6,6,6,UNCH,TRUE,1,FALSE,2,2,2
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,235,Palmer,MID,Chelsea,CHE,12.6,3,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,582,Kudus,MID,Spurs,TOT,9.1,10,1,84,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,249,J.Pedro,FWD,Chelsea,CHE,34.8,2,0,72,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,666,Gyokeres,FWD,Arsenal,ARS,16.4,1,0,59,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,64,Watkins,FWD,Aston Villa,AVL,13,2,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,470,Dubravka,GKP,Burnley,BUR,25.7,2,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,427,Reijnders,MID,Man City,MCI,8.9,10,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,638,Hoever,DEF,Wolves,WOL,0.8,1,0,72,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
1,1495208,44,na,51,51,0,0,14,51,51,100,0,100,191,Esteve,DEF,Burnley,BUR,7,1,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,220,Sanchez,GKP,Chelsea,CHE,10.3,8,1,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,291,Tarkowski,DEF,Everton,EVE,12.6,4,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,373,Virgil,DEF,Liverpool,LIV,31.5,3,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,610,W-Bissaka,DEF,West Ham,WHU,4.3,1,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,449,Fernandes,MID,Man Utd,MUN,48,2,0,90,5,5,5,UNCH,TRUE,1,FALSE,2,2,2
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,593,P.M.Sarr,MID,Spurs,TOT,1,6,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,119,Mbeumo,MID,Man Utd,MUN,15,2,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,515,Gibbs-White,MID,Nott'm Forest,NFO,9.2,5,0,83,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,430,Haaland,FWD,Man City,MCI,62.5,13,3,72,9,9,9,UNCH,FALSE,0,TRUE,1,1,1
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,681,Sesko,FWD,Man Utd,MUN,4.6,1,0,25,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,625,Fullkrug,FWD,West Ham,WHU,0.6,2,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,1,Raya,GKP,Arsenal,ARS,36.4,10,3,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,8,J.Timber,DEF,Arsenal,ARS,15.2,0,0,19,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,21,Rice,MID,Arsenal,ARS,23.3,6,0,82,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
1,3369164,46,na,49,49,0,0,22,49,49,100,0,100,260,Guehi,DEF,Crystal Palace,CRY,32.6,6,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,220,Sanchez,GKP,Chelsea,CHE,10.3,8,1,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,568,P.Porro,DEF,Spurs,TOT,11.7,6,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,506,Murillo,DEF,Nott'm Forest,NFO,1.8,2,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,508,N.Williams,DEF,Nott'm Forest,NFO,4.2,1,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,381,Salah,MID,Liverpool,LIV,15.2,8,1,90,5,5,5,UNCH,TRUE,1,FALSE,2,2,2
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,449,Fernandes,MID,Man Utd,MUN,48,2,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,427,Reijnders,MID,Man City,MCI,8.9,10,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,384,Gakpo,MID,Liverpool,LIV,5.6,7,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,235,Palmer,MID,Chelsea,CHE,12.6,3,0,90,9,9,9,UNCH,FALSE,0,TRUE,1,1,1
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,654,Strand Larsen,FWD,Wolves,WOL,1.4,2,0,81,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,661,Ekitike,FWD,Liverpool,LIV,15.7,11,2,71,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,470,Dubravka,GKP,Burnley,BUR,25.7,2,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,252,Marc Guiu,FWD,Sunderland,SUN,5.2,0,0,0,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,317,Andersen,DEF,Fulham,FUL,2.8,2,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
1,3979,19,na,68,68,0,0,5,68,68,100,0,100,638,Hoever,DEF,Wolves,WOL,0.8,1,0,72,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,220,Sanchez,GKP,Chelsea,CHE,10.3,8,1,90,1,1,1,UNCH,FALSE,0,TRUE,1,1,1
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,507,Aina,DEF,Nott'm Forest,NFO,2.1,4,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,568,P.Porro,DEF,Spurs,TOT,11.7,6,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,603,Diouf,DEF,West Ham,WHU,2.4,1,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,267,Sarr,MID,Crystal Palace,CRY,5.6,3,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,384,Gakpo,MID,Liverpool,LIV,5.6,7,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,235,Palmer,MID,Chelsea,CHE,12.6,3,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,582,Kudus,MID,Spurs,TOT,9.1,10,1,84,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,661,Ekitike,FWD,Liverpool,LIV,15.7,11,2,71,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,430,Haaland,FWD,Man City,MCI,62.5,13,3,72,10,10,10,UNCH,TRUE,1,FALSE,2,2,2
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,666,Gyokeres,FWD,Arsenal,ARS,16.4,1,0,59,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,470,Dubravka,GKP,Burnley,BUR,25.7,2,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,553,Talbi,MID,Sunderland,SUN,0.2,6,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,38,Konsa,DEF,Aston Villa,AVL,7,3,0,65,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
1,1080038,5,na,80,80,0,0,12,80,80,100,0,100,191,Esteve,DEF,Burnley,BUR,7,1,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,220,Sanchez,GKP,Chelsea,CHE,10.3,8,1,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,370,Frimpong,DEF,Liverpool,LIV,4.9,1,0,59,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,568,P.Porro,DEF,Spurs,TOT,11.7,6,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,603,Diouf,DEF,West Ham,WHU,2.4,1,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,381,Salah,MID,Liverpool,LIV,15.2,8,1,90,5,5,5,UNCH,TRUE,1,FALSE,2,2,2
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,235,Palmer,MID,Chelsea,CHE,12.6,3,0,90,6,6,6,UNCH,FALSE,0,TRUE,1,1,1
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,427,Reijnders,MID,Man City,MCI,8.9,10,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,299,Ndiaye,MID,Everton,EVE,4.7,2,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,449,Fernandes,MID,Man Utd,MUN,48,2,0,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,249,J.Pedro,FWD,Chelsea,CHE,34.8,2,0,72,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,624,Bowen,FWD,West Ham,WHU,17.5,2,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,470,Dubravka,GKP,Burnley,BUR,25.7,2,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,38,Konsa,DEF,Aston Villa,AVL,7,3,0,65,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,252,Marc Guiu,FWD,Sunderland,SUN,5.2,0,0,0,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
1,5407948,42,na,53,53,0,0,6,53,53,99.5,0.5,100,191,Esteve,DEF,Burnley,BUR,7,1,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,220,Sanchez,GKP,Chelsea,CHE,10.3,8,1,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,506,Murillo,DEF,Nott'm Forest,NFO,1.8,2,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,568,P.Porro,DEF,Spurs,TOT,11.7,6,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,256,Munoz,DEF,Crystal Palace,CRY,9.2,5,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,427,Reijnders,MID,Man City,MCI,8.9,10,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,382,Wirtz,MID,Liverpool,LIV,8.5,2,0,81,6,6,6,UNCH,FALSE,0,TRUE,1,1,1
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,158,Georginio,MID,Brighton,BHA,0.3,6,0,68,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,16,Saka,MID,Arsenal,ARS,11.6,3,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,249,J.Pedro,FWD,Chelsea,CHE,34.8,2,0,72,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,430,Haaland,FWD,Man City,MCI,62.5,13,3,72,10,10,10,UNCH,TRUE,1,FALSE,2,2,2
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,64,Watkins,FWD,Aston Villa,AVL,13,2,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,470,Dubravka,GKP,Burnley,BUR,25.7,2,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,242,D-Hall,MID,Everton,EVE,7.9,2,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,348,Rodon,DEF,Leeds,LEE,3,7,1,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
1,104649,13,na,72,72,0,0,13,72,72,99.5,0.5,100,317,Andersen,DEF,Fulham,FUL,2.8,2,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,220,Sanchez,GKP,Chelsea,CHE,10.3,8,1,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,568,P.Porro,DEF,Spurs,TOT,11.7,6,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,508,N.Williams,DEF,Nott'm Forest,NFO,4.2,1,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,575,Van de Ven,DEF,Spurs,TOT,17.6,6,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,381,Salah,MID,Liverpool,LIV,15.2,8,1,90,5,5,5,UNCH,TRUE,1,FALSE,2,2,2
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,235,Palmer,MID,Chelsea,CHE,12.6,3,0,90,6,6,6,UNCH,FALSE,0,TRUE,1,1,1
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,382,Wirtz,MID,Liverpool,LIV,8.5,2,0,81,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,47,Rogers,MID,Aston Villa,AVL,20.2,3,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,158,Georginio,MID,Brighton,BHA,0.3,6,0,68,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,64,Watkins,FWD,Aston Villa,AVL,13,2,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,249,J.Pedro,FWD,Chelsea,CHE,34.8,2,0,72,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,470,Dubravka,GKP,Burnley,BUR,25.7,2,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,252,Marc Guiu,FWD,Sunderland,SUN,5.2,0,0,0,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,317,Andersen,DEF,Fulham,FUL,2.8,2,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
1,40275,35,na,55,55,0,0,5,55,55,100,0,100,191,Esteve,DEF,Burnley,BUR,7,1,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,101,Kelleher,GKP,Brentford,BRE,12,1,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,145,De Cuyper,DEF,Brighton,BHA,1.7,2,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,256,Munoz,DEF,Crystal Palace,CRY,9.2,5,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,575,Van de Ven,DEF,Spurs,TOT,17.6,6,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,291,Tarkowski,DEF,Everton,EVE,12.6,4,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,381,Salah,MID,Liverpool,LIV,15.2,8,1,90,6,6,6,UNCH,TRUE,1,FALSE,2,2,2
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,449,Fernandes,MID,Man Utd,MUN,48,2,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,21,Rice,MID,Arsenal,ARS,23.3,6,0,82,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,235,Palmer,MID,Chelsea,CHE,12.6,3,0,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,64,Watkins,FWD,Aston Villa,AVL,13,2,0,90,10,10,10,UNCH,FALSE,0,TRUE,1,1,1
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,249,J.Pedro,FWD,Chelsea,CHE,34.8,2,0,72,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,470,Dubravka,GKP,Burnley,BUR,25.7,2,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,517,Anderson,MID,Nott'm Forest,NFO,9.4,6,1,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,252,Marc Guiu,FWD,Sunderland,SUN,5.2,0,0,0,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
1,4099376,46,na,49,49,0,0,9,49,49,99.5,0.5,100,191,Esteve,DEF,Burnley,BUR,7,1,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
1,796593,16,na,71,71,0,0,12,71,71,100,0,100,139,Verbruggen,GKP,Brighton,BHA,9.3,2,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
